"역코드","역명","승강기명","운행구간","설치위치","운행상태","승강기 구분"
"2740","숭실대입구(살피재)","에스컬레이터 6호기","B1-B2","지하 B1-B2","사용가능","ES"
"2740","숭실대입구(살피재)","에스컬레이터 7호기","F1-B1","1번출구","사용가능","ES"
"2740","숭실대입구(살피재)","에스컬레이터 8호기","F1-B1","1번출구","사용가능","ES"
"2740","숭실대입구(살피재)","에스컬레이터 9호기","F1-B1","4번출구","사용가능","ES"
"2741","상도(중앙대앞)","MRL엘리베이터 1호기","B2-B3","지하 B2-B3","사용가능","EV"
"2741","상도(중앙대앞)","MRL엘리베이터 2호기","B2-B3","지하 B2-B3","사용가능","EV"
"2741","상도(중앙대앞)","MRL엘리베이터 3호기","F1-B1","5번출구","사용가능","EV"
"2741","상도(중앙대앞)","에스컬레이터 10호기","F1-M1","4번출구","사용가능","ES"
"2741","상도(중앙대앞)","에스컬레이터 11호기","F1-M1","4번출구","사용가능","ES"
"2741","상도(중앙대앞)","에스컬레이터 1호기","B1-B2","지하 B1-B2","사용가능","ES"
"2741","상도(중앙대앞)","에스컬레이터 2호기","M1-B1","지하 M1-B1","사용가능","ES"
"2741","상도(중앙대앞)","에스컬레이터 3호기","M1-B1","지하 M1-B1","사용가능","ES"
"2741","상도(중앙대앞)","에스컬레이터 4호기","M1-B1","지하 M1-B1","사용가능","ES"
"2741","상도(중앙대앞)","에스컬레이터 5호기","M1-B1","지하 M1-B1","사용가능","ES"
"2741","상도(중앙대앞)","에스컬레이터 6호기","F1-M1","2번출구","사용가능","ES"
"2741","상도(중앙대앞)","에스컬레이터 7호기","F1-M1","2번출구","사용가능","ES"
"2741","상도(중앙대앞)","에스컬레이터 8호기","F1-M1","5번출구","사용가능","ES"
"2741","상도(중앙대앞)","에스컬레이터 9호기","F1-M1","5번출구","사용가능","ES"
"2742","장승배기","MRL엘리베이터 1호기","B2-B3","지하 B2-B3","사용가능","EV"
"2742","장승배기","MRL엘리베이터 2호기","B2-B3","지하 B2-B3","사용가능","EV"
"2742","장승배기","MRL엘리베이터 3호기","F1-B2","2번출구","사용가능","EV"
"2742","장승배기","에스컬레이터 10호기","F1-M1","6번출구","사용가능","ES"
"2742","장승배기","에스컬레이터 1호기","B1-B2","지하 B1-B2","사용가능","ES"
"2742","장승배기","에스컬레이터 2호기","B1-B2","지하 B1-B2","사용가능","ES"
"2742","장승배기","에스컬레이터 3호기","M1-B1","지하 M1-B1","사용가능","ES"
"2742","장승배기","에스컬레이터 4호기","M1-B1","지하 M1-B1","사용가능","ES"
"2742","장승배기","에스컬레이터 5호기","F1-M1","1번출구","사용가능","ES"
"2742","장승배기","에스컬레이터 6호기","F1-M1","1번출구","사용가능","ES"
"2742","장승배기","에스컬레이터 7호기","","1번출구","사용가능","ES"
"2742","장승배기","에스컬레이터 8호기","F1-M1","2번출구","사용가능","ES"
"2742","장승배기","에스컬레이터 9호기","F1-M1","6번출구","사용가능","ES"
"2743","신대방삼거리","MRL엘리베이터 1호기","B2-B3","지하 B2-B3","사용가능","EV"
"2743","신대방삼거리","MRL엘리베이터 2호기","B2-B3","지하 B2-B3","사용가능","EV"
"2743","신대방삼거리","MRL엘리베이터 3호기","B1-B2","지하 B1-B2","사용가능","EV"
"2743","신대방삼거리","MRL엘리베이터 4호기","F1-B1","2번출구","사용가능","EV"
"2743","신대방삼거리","에스컬레이터 10호기","B2-B1","지하 B2-B1","사용가능","ES"
"2743","신대방삼거리","에스컬레이터 11호기","B2-B1","지하 B2-B1","사용가능","ES"
"2743","신대방삼거리","에스컬레이터 12호기","B2-B1","지하 B2-B1","사용가능","ES"
"2743","신대방삼거리","에스컬레이터 1호기","B1-B2","지하 B1-B2","사용가능","ES"
"2743","신대방삼거리","에스컬레이터 2호기","B1-B2","지하 B1-B2","사용가능","ES"
"2743","신대방삼거리","에스컬레이터 3호기","M1-B1","지하 M1-B1","사용가능","ES"
"2743","신대방삼거리","에스컬레이터 4호기","M1-B1","지하 M1-B1","사용가능","ES"
"2743","신대방삼거리","에스컬레이터 5호기","F1-M1","1번출구","사용가능","ES"
"2743","신대방삼거리","에스컬레이터 6호기","F1-M1","1번출구","사용가능","ES"
"2743","신대방삼거리","에스컬레이터 7호기","F1-M1","3번출구","사용가능","ES"
"2743","신대방삼거리","에스컬레이터 8호기","F1-M1","3번출구","사용가능","ES"
"2743","신대방삼거리","에스컬레이터 9호기","B2-B1","지하 B2-B1","사용가능","ES"
"2744","보라매","MRL엘리베이터 1호기","B1-B2","지하 B1-B2","사용가능","EV"
"2744","보라매","MRL엘리베이터 2호기","F1-B1","5번출구","사용가능","EV"
"2744","보라매","에스컬레이터 1호기","M1-B1","지하 M1-B1","사용가능","ES"
"2744","보라매","에스컬레이터 2호기","F1-B1","8번출구","사용가능","ES"
"2744","보라매","에스컬레이터 3호기","F1-B1","8번출구","사용가능","ES"
"2744","보라매","에스컬레이터 4호기","M1-B1","지하 M1-B1","사용가능","ES"
"2745","신풍","MRL엘리베이터 1호기","B1-B2","지하 B1-B2","사용가능","EV"
"2745","신풍","MRL엘리베이터 2호기","B1-B2","지하 B1-B2","사용가능","EV"
"2745","신풍","MRL엘리베이터 3호기","F1-B1","4번출구","사용가능","EV"
"2745","신풍","MRL엘리베이터 4호기","F1-B1","5번출구","사용가능","EV"
"2745","신풍","에스컬레이터 1호기","F1-B1","1번출구","사용가능","ES"
"2745","신풍","에스컬레이터 2호기","F1-B1","1번출구","사용가능","ES"
"2745","신풍","에스컬레이터 3호기","F1-B1","3번출구","사용가능","ES"
"2745","신풍","에스컬레이터 4호기","F1-B1","3번출구","사용가능","ES"
"2746","대림(구로구청)","MRL엘리베이터 1호기","B1-B2","지하 B1-B2","사용가능","EV"
"2746","대림(구로구청)","MRL엘리베이터 2호기","B1-B2","지하 B1-B2","사용가능","EV"
"2746","대림(구로구청)","MRL엘리베이터 3호기","B1-B2","9번출구","사용가능","EV"
"2746","대림(구로구청)","에스컬레이터 10호기","환F1-B1","지상환승","사용가능","ES"
"2746","대림(구로구청)","에스컬레이터 11호기","환F1-B1","지상환승","사용가능","ES"
"2746","대림(구로구청)","에스컬레이터 1호기","B1-B2","지하 B1-B2","사용가능","ES"
"2746","대림(구로구청)","에스컬레이터 2호기","B1-B2","지하 B1-B2","사용가능","ES"
"2746","대림(구로구청)","에스컬레이터 3호기","B1-B2","지하 B1-B2","사용가능","ES"
"2746","대림(구로구청)","에스컬레이터 4호기","B1-B2","지하 B1-B2","사용가능","ES"
"2746","대림(구로구청)","에스컬레이터 5호기","F1-B1","10번출구","사용가능","ES"
"2746","대림(구로구청)","에스컬레이터 6호기","F1-B1","10번출구","사용가능","ES"
"2746","대림(구로구청)","에스컬레이터 7호기","환F1-B1","지상환승","사용가능","ES"
"2746","대림(구로구청)","에스컬레이터 8호기","환F1-B1","지상환승","사용가능","ES"
"2746","대림(구로구청)","에스컬레이터 9호기","환F1-B1","지상환승","사용가능","ES"
"2746","대림(구로구청)","휠체어리프트 1호기","W/L-1","지상환승","사용가능","WL"
"2747","남구로","에스컬레이터 10호기","F1-M1","2번출구","사용가능","ES"
"2747","남구로","에스컬레이터 11호기","F1-M1","5번출구","사용가능","ES"
"2747","남구로","에스컬레이터 12호기","F1-M1","5번출구","사용가능","ES"
"2747","남구로","에스컬레이터 1호기","B2-B4","지하 B2-B4","사용가능","ES"
"2747","남구로","에스컬레이터 2호기","B2-B4","지하 B2-B4","사용가능","ES"
"2747","남구로","에스컬레이터 3호기","B2-B4","지하 B2-B4","사용가능","ES"
"2747","남구로","에스컬레이터 4호기","B2-B4","지하 B2-B4","사용가능","ES"
"2747","남구로","에스컬레이터 5호기","M2-B2","지하 M2-B2","사용가능","ES"
"2747","남구로","에스컬레이터 6호기","M2-B2","지하 M2-B2","사용가능","ES"
"2747","남구로","에스컬레이터 7호기","M1-B1","지하 M1-B1","사용가능","ES"
"2747","남구로","에스컬레이터 8호기","M1-B1","지하 M1-B1","사용가능","ES"
"2747","남구로","에스컬레이터 9호기","F1-M1","2번출구","사용가능","ES"
"2747","남구로","휠체어리프트 10호기","W/L-10","4번출구","사용가능","WL"
"2747","남구로","휠체어리프트 11호기","W/L-11","지하 W/L-11","사용가능","WL"
"2747","남구로","휠체어리프트 1호기","W/L-1","지하 W/L-1","사용가능","WL"
"2747","남구로","휠체어리프트 2호기","W/L-2","지하 W/L-2","사용가능","WL"
"2747","남구로","휠체어리프트 3호기","W/L-3","지하 W/L-3","사용가능","WL"
"2747","남구로","휠체어리프트 4호기","W/L-4","지하 W/L-4","사용가능","WL"
"2747","남구로","휠체어리프트 5호기","W/L-5","지하 W/L-5","사용가능","WL"
"2747","남구로","휠체어리프트 6호기","W/L-6","지하 W/L-6","사용가능","WL"
"2747","남구로","휠체어리프트 7호기","W/L-7","지하 W/L-7","사용가능","WL"
"2747","남구로","휠체어리프트 8호기","W/L-8","6번출구","사용가능","WL"
"2747","남구로","휠체어리프트 9호기","W/L-9","지하 W/L-9","사용가능","WL"
"2748","가산디지털단지","MRL엘리베이터 1호기","B1-B4","지하 B1-B4","사용가능","EV"
"2748","가산디지털단지","MRL엘리베이터 2호기","B2-B4","지하 B2-B4","사용가능","EV"
"2748","가산디지털단지","MRL엘리베이터 3호기","B1-B2","지하 B1-B2","사용가능","EV"
"2748","가산디지털단지","MRL엘리베이터 4호기","F1-B1","6번출구","사용가능","EV"
"2748","가산디지털단지","에스컬레이터 10호기","F1-B1","지상환승","사용가능","ES"
"2748","가산디지털단지","에스컬레이터 11호기","F1-B1","지상환승","사용가능","ES"
"2748","가산디지털단지","에스컬레이터 12호기","F1-B1","지상환승","사용가능","ES"
"2748","가산디지털단지","에스컬레이터 13호기","","지하","사용가능","ES"
"2748","가산디지털단지","에스컬레이터 14호기","","지하","사용가능","ES"
"2748","가산디지털단지","에스컬레이터 15호기","","지하","사용가능","ES"
"2748","가산디지털단지","에스컬레이터 16호기","","지하","사용가능","ES"
"2748","가산디지털단지","에스컬레이터 1호기","B3-B1","지하 B3-B1","사용가능","ES"
"2748","가산디지털단지","에스컬레이터 2호기","B3-B1","지하 B3-B1","사용가능","ES"
"2748","가산디지털단지","에스컬레이터 3호기","B3-B1","지하 B3-B1","사용가능","ES"
"2748","가산디지털단지","에스컬레이터 4호기","B3-B1","지하 B3-B1","사용가능","ES"
"2748","가산디지털단지","에스컬레이터 5호기","B3-B1","지하 B3-B1","사용가능","ES"
"2748","가산디지털단지","에스컬레이터 6호기","B3-B1","지하 B3-B1","사용가능","ES"
"2748","가산디지털단지","에스컬레이터 7호기","F1-B1","5번출구","사용가능","ES"
"2748","가산디지털단지","에스컬레이터 8호기","F1-B1","5번출구","사용가능","ES"
"2748","가산디지털단지","에스컬레이터 9호기","F1-B1","지상환승","사용가능","ES"
"2748","가산디지털단지","휠체어리프트 1호기","W/L-5","지하 W/L-5","사용가능","WL"
"2748","가산디지털단지","휠체어리프트 2호기","#23번 출구계단","지하 #23번 출구계단","사용가능","WL"
"2748","가산디지털단지","휠체어리프트 3호기","W/L-7","3번출구","사용가능","WL"
"2748","가산디지털단지","휠체어리프트 4호기","W/L-8","지상환승","사용가능","WL"
"2748","가산디지털단지","휠체어리프트 5호기","","지하","사용가능","WL"
"2748","가산디지털단지","휠체어리프트 6호기","","지하","사용가능","WL"
"2748","가산디지털단지","휠체어리프트 7호기","","지하","사용가능","WL"
"2748","가산디지털단지","휠체어리프트 8호기","","지하","사용가능","WL"
"2749","철산","MRL엘리베이터 1호기","B1-B2","지하 B1-B2","사용가능","EV"
"2749","철산","MRL엘리베이터 2호기","B1-B2","지하 B1-B2","사용가능","EV"
"2749","철산","MRL엘리베이터 3호기","F1-B1","1번출구","사용가능","EV"
"2749","철산","MRL엘리베이터 4호기","","지하","사용가능","EV"
"2749","철산","에스컬레이터 1호기","F1-B1","2번출구","사용가능","ES"
"2749","철산","에스컬레이터 2호기","F1-B1","2번출구","사용가능","ES"
"2749","철산","에스컬레이터 3호기","F1-B1","1번출구","사용가능","ES"
"2749","철산","에스컬레이터 4호기","F1-B1","1번출구","사용가능","ES"
"2749","철산","에스컬레이터 5호기","","4번","사용가능","ES"
"2749","철산","에스컬레이터 6호기","","4번","사용가능","ES"
"2750","광명사거리","MRL엘리베이터 1호기","B2-B3","지하 B2-B3","사용가능","EV"
"2750","광명사거리","MRL엘리베이터 2호기","F1-B2","2번출구","사용가능","EV"
"2750","광명사거리","휠체어리프트 1호기","승강장","지하 승강장","사용가능","WL"
"2751","천왕","MRL엘리베이터 1호기","B1-B2","지하 B1-B2","사용가능","EV"
"2751","천왕","MRL엘리베이터 2호기","B1-B2","지하 B1-B2","사용가능","EV"
"2751","천왕","MRL엘리베이터 3호기","F1-B1","2번출구","사용가능","EV"
"2751","천왕","MRL엘리베이터 4호기","","지하","사용가능","EV"
"2751","천왕","에스컬레이터 1호기","F1-B1","3번출구","사용가능","ES"
"2751","천왕","에스컬레이터 2호기","F1-B1","3번출구","사용가능","ES"
"2751","천왕","에스컬레이터 3호기","","1번","사용가능","ES"
"2751","천왕","에스컬레이터 4호기","","1번","사용가능","ES"
"2751","천왕","에스컬레이터 5호기","","2번","사용가능","ES"
"2751","천왕","에스컬레이터 6호기","","2번 출구","사용가능","ES"
"2751","천왕","휠체어리프트 1호기","","지하","사용가능","WL"
"2752","온수","MRL엘리베이터 1호기","B1-B2","지하 B1-B2","사용가능","EV"
"2752","온수","MRL엘리베이터 2호기","B1-B2","지하 B1-B2","사용가능","EV"
"2752","온수","MRL엘리베이터 3호기","F1-B1","지상환승","사용가능","EV"
"2752","온수","수평보행기 1호기","B1","B1","사용가능","MW"
"2752","온수","수평보행기 2호기","B1","B1","사용가능","MW"
"2752","온수","에스컬레이터 10호기","F1-B1","2번출구","사용가능","ES"
"2752","온수","에스컬레이터 11호기","F1-M1","5번출구","사용가능","ES"
"2752","온수","에스컬레이터 12호기","F1-M1","5번출구","사용가능","ES"
